Customer_id,age,job,marital,education,default,housing,loan,Region_Code,State_Code,City_Code
453,48,blue-collar,married,basic.4y,no,no,no,2,S16,C110
454,43,entrepreneur,married,high.school,no,no,no,2,S25,C60
455,59,entrepreneur,married,high.school,no,yes,no,2,S25,C60
456,32,technician,married,unknown,unknown,yes,no,1,S27,C111
457,42,housemaid,single,basic.4y,unknown,yes,no,4,S2,C4
458,52,blue-collar,married,basic.4y,no,no,no,1,S11,C28
459,42,admin.,married,unknown,no,no,no,1,S11,C28
460,38,blue-collar,married,basic.9y,no,no,no,4,S5,C5
461,39,blue-collar,married,basic.6y,no,yes,no,4,S5,C5
462,39,blue-collar,married,basic.6y,no,no,no,4,S5,C5
463,38,admin.,married,high.school,no,no,no,4,S17,C43
464,47,admin.,single,unknown,unknown,yes,no,4,S17,C43
465,30,services,single,high.school,no,no,no,4,S17,C43
466,38,admin.,divorced,high.school,no,yes,yes,4,S17,C43
467,39,technician,divorced,university.degree,no,no,no,4,S17,C43
468,44,admin.,married,high.school,no,no,no,1,S11,C112
469,36,admin.,married,high.school,no,no,no,1,S6,C113
470,41,services,married,high.school,unknown,yes,yes,1,S11,C23
471,41,blue-collar,married,basic.6y,no,no,no,2,S16,C114
472,35,blue-collar,married,basic.9y,no,no,no,4,S2,C9
473,36,services,married,high.school,unknown,no,no,4,S2,C9
474,35,admin.,single,high.school,no,yes,yes,4,S2,C9
475,33,blue-collar,single,basic.4y,unknown,no,no,4,S2,C9
476,38,admin.,single,basic.6y,unknown,no,no,4,S2,C9
477,33,self-employed,married,university.degree,no,no,no,4,S2,C9
478,55,self-employed,married,unknown,unknown,no,no,4,S2,C2
479,36,blue-collar,single,basic.9y,unknown,no,no,2,S16,C22
480,57,technician,married,professional.course,unknown,no,yes,2,S16,C21
481,32,entrepreneur,single,university.degree,no,yes,no,2,S16,C21
482,30,self-employed,single,high.school,no,yes,no,4,S2,C71
483,43,admin.,married,professional.course,no,yes,yes,2,S16,C21
484,46,admin.,married,university.degree,no,no,no,2,S16,C21
485,34,admin.,single,university.degree,no,yes,yes,4,S2,C2
486,50,blue-collar,married,basic.4y,unknown,unknown,unknown,4,S2,C2
487,39,admin.,single,university.degree,no,no,no,4,S2,C2
488,39,blue-collar,married,basic.9y,unknown,no,no,1,S11,C23
489,42,entrepreneur,married,basic.6y,no,no,no,1,S6,C115
490,57,retired,married,university.degree,no,yes,no,1,S6,C115
491,45,blue-collar,married,basic.4y,unknown,no,no,1,S6,C115
492,40,technician,married,basic.4y,no,no,yes,2,S16,C31
493,42,blue-collar,married,high.school,no,no,yes,2,S16,C31
494,40,technician,married,basic.4y,no,no,no,4,S5,C5
495,38,blue-collar,single,basic.4y,unknown,no,no,3,S19,C27
496,39,blue-collar,married,basic.6y,unknown,yes,yes,3,S37,C116
497,41,blue-collar,married,basic.4y,no,no,no,4,S2,C117
498,39,blue-collar,married,basic.6y,unknown,yes,no,4,S2,C117
499,41,blue-collar,married,basic.4y,no,yes,yes,Na,S2,C117
500,45,admin.,married,university.degree,unknown,no,no,4,S2,C117
501,35,admin.,divorced,university.degree,no,unknown,unknown,4,S23,C118
502,35,admin.,married,basic.6y,no,yes,no,4,S23,C118
503,49,blue-collar,married,high.school,unknown,no,no,4,S23,C118
504,36,technician,married,unknown,no,no,no,4,S23,C118
505,23,admin.,single,university.degree,no,no,no,4,S23,C118
506,49,entrepreneur,married,professional.course,no,unknown,unknown,2,S16,C21
507,36,technician,married,professional.course,no,unknown,unknown,3,S33,C119
508,51,blue-collar,married,basic.9y,unknown,yes,no,3,S33,C119
509,56,retired,married,basic.4y,unknown,yes,yes,3,S33,C119
510,42,admin.,married,high.school,no,no,no,3,S33,C119
511,41,admin.,divorced,high.school,no,no,no,1,S26,C120
512,32,services,married,high.school,unknown,no,yes,1,S26,C120
513,46,management,married,university.degree,no,no,no,2,S25,C47
514,37,blue-collar,married,unknown,no,no,no,4,S2,C2
515,53,management,married,university.degree,unknown,no,no,4,S2,C2
516,30,blue-collar,married,basic.4y,no,no,no,4,S38,C121
517,45,unknown,married,unknown,unknown,no,no,4,S38,C121
518,24,technician,single,professional.course,no,no,yes,4,S38,C121
519,45,unknown,married,unknown,unknown,no,no,4,S38,C121
520,34,admin.,single,university.degree,no,no,yes,1,S6,C13
521,41,management,married,university.degree,unknown,no,no,1,S6,C13
522,59,blue-collar,married,basic.4y,no,yes,no,1,S6,C13
523,45,blue-collar,married,basic.4y,unknown,no,no,1,S13,C67
524,54,blue-collar,married,basic.6y,unknown,no,no,4,S2,C2
525,32,technician,married,professional.course,no,no,no,4,S2,C2
526,32,admin.,married,university.degree,no,no,no,2,S32,C105
527,34,services,single,high.school,no,unknown,unknown,3,S3,C122
528,46,management,married,university.degree,no,no,no,3,S3,C122
529,57,technician,married,professional.course,no,yes,no,2,S10,C11
530,42,technician,married,basic.9y,no,no,no,2,S10,C11
531,48,admin.,married,professional.course,no,yes,no,2,S10,C11
532,58,admin.,divorced,university.degree,unknown,yes,no,4,S2,C2
533,34,services,married,high.school,no,no,no,4,S2,C2
534,32,admin.,single,university.degree,no,yes,yes,3,S20,C123
535,48,blue-collar,married,basic.9y,no,no,no,3,S20,C123
536,47,blue-collar,married,basic.9y,no,no,no,4,S17,C124
537,31,services,married,high.school,unknown,no,no,1,S11,C23
538,32,admin.,single,university.degree,no,yes,no,2,S16,C21
539,32,admin.,single,university.degree,no,no,no,3,S1,C1
540,36,services,married,high.school,no,no,no,3,S1,C1
541,37,blue-collar,married,basic.9y,unknown,no,no,1,S7,C125
542,50,services,married,high.school,no,no,no,4,S17,C94
543,46,blue-collar,married,basic.6y,no,yes,no,2,S25,C25
544,41,admin.,married,high.school,no,no,no,1,S6,C6
545,43,blue-collar,single,basic.4y,no,no,no,1,S6,C6
546,51,management,married,university.degree,no,yes,no,1,S6,C6
547,38,admin.,married,university.degree,no,yes,no,2,S16,C21
548,41,technician,married,basic.6y,no,yes,no,2,S16,C21
549,39,services,married,high.school,unknown,no,no,1,S11,C23
550,52,blue-collar,married,basic.4y,no,no,no,1,S11,C23
551,37,technician,married,professional.course,no,yes,no,1,S11,C23
552,41,admin.,married,basic.9y,no,yes,no,4,S2,C9
553,46,admin.,divorced,university.degree,no,yes,yes,3,S3,C109
554,47,technician,married,professional.course,no,no,no,1,S6,C13
555,35,technician,married,professional.course,no,no,no,4,S2,C126
556,38,services,married,high.school,unknown,no,no,3,S4,C41
557,30,blue-collar,single,unknown,no,yes,yes,4,S2,C2
558,30,technician,married,professional.course,no,no,no,4,S2,C2
559,35,services,single,basic.4y,no,no,no,4,S2,C2
560,58,admin.,married,unknown,unknown,yes,no,4,S2,C9
561,40,technician,married,professional.course,no,no,no,4,S2,C9
562,34,technician,married,university.degree,no,no,no,3,S3,C68
563,30,admin.,single,university.degree,no,no,no,3,S3,C68
564,38,services,married,basic.6y,no,no,no,4,S5,C5
565,55,management,single,basic.4y,no,no,no,4,S5,C5
566,55,management,married,university.degree,unknown,yes,no,4,S2,C2
567,45,technician,single,professional.course,no,yes,no,4,S5,C5
568,36,admin.,married,university.degree,no,yes,yes,4,S5,C5
569,35,technician,married,unknown,unknown,yes,no,4,S5,C5
570,55,management,divorced,university.degree,no,yes,no,4,S5,C5
571,49,housemaid,married,basic.4y,unknown,unknown,unknown,2,S16,C21
572,29,admin.,married,high.school,no,yes,no,2,S16,C21
573,34,blue-collar,married,basic.4y,no,yes,no,2,S16,C21
574,54,retired,married,high.school,unknown,yes,no,2,S16,C21
575,36,technician,single,professional.course,no,no,no,4,S5,C127
576,30,management,single,university.degree,no,yes,no,4,S2,C86
577,33,housemaid,divorced,university.degree,no,no,no,4,S2,C86
578,37,blue-collar,married,high.school,no,no,no,4,S2,C86
579,36,technician,married,basic.9y,unknown,yes,no,1,S11,C23
580,33,blue-collar,married,high.school,no,no,no,1,S11,C23
581,32,housemaid,married,high.school,no,yes,no,4,S2,C2
582,32,housemaid,married,high.school,no,no,no,4,S23,C61
583,50,blue-collar,married,basic.4y,unknown,yes,no,4,S23,C61
584,39,blue-collar,married,basic.9y,no,no,yes,4,S23,C61
585,51,blue-collar,divorced,unknown,unknown,yes,yes,4,S23,C61
586,33,services,married,high.school,no,no,no,4,S23,C61
587,33,services,married,basic.4y,no,no,no,3,S1,C103
588,56,management,married,university.degree,unknown,no,yes,3,S1,C103
589,39,management,divorced,university.degree,unknown,yes,no,4,S22,C128
590,33,self-employed,single,university.degree,no,no,no,4,S22,C128
591,59,retired,divorced,basic.4y,unknown,no,no,4,S22,C128
592,42,admin.,single,unknown,no,yes,no,4,S22,C128
593,43,services,married,high.school,no,no,yes,1,S6,C129
594,35,admin.,married,university.degree,no,unknown,unknown,1,S6,C129
595,46,blue-collar,married,basic.6y,unknown,yes,no,4,S2,C71
596,27,technician,married,basic.9y,no,no,yes,4,S2,C71
597,47,admin.,divorced,university.degree,no,yes,no,Na,S2,C71
598,31,admin.,single,university.degree,no,no,no,4,S2,C71
599,32,blue-collar,married,basic.9y,no,yes,no,2,S10,C11
600,54,admin.,married,high.school,no,no,no,2,S10,C11
601,56,management,married,university.degree,unknown,no,no,2,S10,C11
602,48,services,single,high.school,unknown,yes,no,2,S10,C11
603,44,admin.,married,high.school,no,yes,no,3,S3,C68
604,46,admin.,married,high.school,no,no,yes,3,S3,C68
605,45,services,married,high.school,no,yes,no,3,S3,C68
606,43,admin.,married,professional.course,no,no,yes,3,S3,C68
607,40,admin.,single,high.school,unknown,no,no,3,S3,C68
608,56,management,married,university.degree,no,yes,no,2,S10,C11
609,47,entrepreneur,married,professional.course,no,no,no,2,S10,C11
610,39,management,divorced,university.degree,unknown,yes,no,2,S10,C11
611,48,technician,married,basic.4y,unknown,no,no,1,S6,C62
612,45,housemaid,married,professional.course,unknown,yes,no,1,S6,C62
613,36,self-employed,married,university.degree,no,no,no,2,S10,C11
614,49,management,married,professional.course,unknown,yes,no,2,S10,C11
615,46,services,married,high.school,no,no,no,2,S25,C130
616,38,blue-collar,married,basic.9y,no,yes,no,2,S25,C130
617,50,housemaid,married,basic.4y,unknown,yes,no,2,S16,C21
618,40,technician,married,professional.course,unknown,yes,no,2,S16,C21
619,46,management,married,university.degree,no,yes,no,2,S16,C21
620,40,admin.,divorced,university.degree,no,yes,no,2,S16,C21
621,54,retired,married,high.school,no,yes,no,2,S16,C21
622,52,blue-collar,married,basic.4y,unknown,yes,no,1,S11,C23
623,53,admin.,married,university.degree,unknown,yes,no,1,S13,C131
624,49,services,married,high.school,unknown,no,no,1,S13,C131
625,42,blue-collar,married,basic.4y,unknown,no,no,1,S13,C131
626,49,housemaid,married,basic.4y,no,no,no,1,S13,C131
627,40,entrepreneur,married,basic.9y,no,no,no,2,S16,C21
628,59,admin.,married,university.degree,unknown,no,no,4,S5,C5
629,51,self-employed,married,basic.9y,no,yes,no,4,S2,C9
630,57,housemaid,married,basic.6y,unknown,yes,no,4,S2,C9
631,38,self-employed,divorced,basic.9y,no,yes,no,4,S23,C35
632,52,self-employed,married,university.degree,no,no,no,4,S23,C35
633,26,unemployed,single,basic.9y,no,yes,no,4,S23,C35
634,35,admin.,married,university.degree,no,yes,yes,3,S3,C101
635,51,admin.,married,university.degree,no,no,no,3,S3,C101
636,43,blue-collar,married,basic.4y,unknown,yes,yes,3,S33,C132
637,42,admin.,married,high.school,unknown,yes,no,4,S23,C35
638,60,retired,divorced,university.degree,unknown,yes,no,4,S23,C35
639,36,blue-collar,married,basic.9y,no,yes,no,4,S2,C133
640,57,management,married,university.degree,unknown,no,no,4,S2,C133
641,35,student,single,university.degree,unknown,no,no,1,S12,C32
642,43,services,married,high.school,no,no,no,4,S2,C134
643,40,technician,married,basic.9y,no,no,no,4,S2,C134
644,45,technician,married,university.degree,no,no,no,1,S13,C135
645,56,retired,married,high.school,no,no,no,2,S31,C136
646,46,services,married,basic.6y,no,no,no,1,S15,C39
647,41,blue-collar,married,basic.4y,no,yes,no,4,S17,C137
648,56,blue-collar,married,basic.4y,no,no,no,4,S17,C137
649,43,entrepreneur,married,basic.4y,no,yes,no,4,S5,C138
650,34,blue-collar,married,basic.4y,no,no,no,4,S5,C138
651,38,services,married,high.school,no,yes,no,4,S5,C138
652,40,technician,married,basic.9y,no,no,no,2,S16,C21
653,38,admin.,married,high.school,no,no,no,2,S16,C21
654,48,entrepreneur,married,university.degree,no,yes,no,2,S16,C21
655,24,technician,single,professional.course,no,no,no,2,S25,C39
656,47,admin.,single,unknown,unknown,yes,yes,2,S25,C39
657,48,blue-collar,married,professional.course,unknown,no,no,2,S25,C39
658,31,admin.,single,high.school,no,yes,yes,1,S11,C35
659,39,self-employed,single,basic.4y,unknown,yes,no,1,S11,C35
660,41,technician,single,university.degree,unknown,no,no,1,S6,C82
661,49,blue-collar,married,basic.4y,unknown,yes,no,1,S6,C82
662,56,retired,married,basic.4y,no,no,no,1,S6,C82
663,49,admin.,married,high.school,no,no,no,1,S6,C82
664,44,blue-collar,married,unknown,unknown,yes,no,2,S16,C21
665,55,housemaid,married,basic.4y,no,yes,yes,Na,S1,C104
666,59,management,married,basic.4y,unknown,yes,no,1,S6,C62
667,46,blue-collar,married,basic.9y,no,no,yes,1,S6,C62
668,39,blue-collar,divorced,basic.6y,unknown,yes,no,1,S6,C62
669,38,unemployed,married,basic.4y,unknown,yes,yes,2,S25,C139
670,29,admin.,single,university.degree,no,no,no,1,S11,C23
671,31,technician,single,professional.course,no,yes,no,1,S11,C23
672,30,services,divorced,basic.9y,no,no,yes,1,S11,C23
673,36,blue-collar,married,basic.4y,no,yes,no,1,S11,C95
674,60,blue-collar,married,professional.course,no,no,no,1,S15,C39
675,32,services,married,high.school,no,no,no,1,S15,C39
676,39,blue-collar,married,basic.9y,unknown,yes,no,1,S15,C39
677,30,services,married,university.degree,no,yes,no,1,S6,C140
678,39,blue-collar,married,basic.4y,unknown,no,no,1,S6,C140
679,39,blue-collar,married,professional.course,unknown,yes,no,1,S6,C140
680,46,blue-collar,married,basic.4y,no,no,no,1,S6,C140
681,43,unemployed,married,basic.4y,no,no,no,2,S16,C21
682,37,services,married,high.school,no,yes,no,2,S16,C21
683,38,technician,married,professional.course,no,no,no,2,S16,C21
684,31,technician,married,university.degree,no,yes,no,3,S4,C141
685,44,admin.,married,university.degree,no,no,no,3,S4,C141
686,38,technician,married,unknown,unknown,unknown,unknown,3,S36,C26
687,37,blue-collar,married,basic.4y,unknown,unknown,unknown,3,S36,C26
688,54,housemaid,divorced,unknown,no,yes,no,3,S36,C26
689,41,management,married,unknown,unknown,yes,no,2,S16,C21
690,43,technician,married,professional.course,no,no,no,3,S18,C142
691,38,housemaid,married,basic.9y,no,no,no,3,S18,C142
692,41,blue-collar,married,basic.4y,no,yes,no,3,S18,C142
693,38,blue-collar,single,unknown,unknown,no,yes,4,S2,C2
694,33,blue-collar,married,basic.9y,no,unknown,unknown,4,S2,C2
695,32,admin.,married,high.school,no,yes,no,2,S10,C143
696,43,technician,married,basic.6y,no,yes,no,2,S10,C143
697,30,services,married,high.school,unknown,yes,no,2,S10,C143
698,36,technician,divorced,professional.course,no,no,no,2,S10,C143
699,38,blue-collar,married,basic.6y,no,unknown,unknown,2,S10,C143
700,35,blue-collar,single,basic.6y,no,yes,no,2,S10,C143
701,50,self-employed,married,university.degree,no,no,no,2,S10,C143
702,38,blue-collar,married,basic.9y,no,yes,no,2,S25,C139
703,58,admin.,married,basic.4y,unknown,no,yes,4,S5,C5
704,50,technician,married,professional.course,no,yes,no,4,S2,C86
705,33,blue-collar,single,basic.9y,unknown,no,no,3,S4,C144
706,33,blue-collar,single,basic.9y,unknown,unknown,unknown,3,S4,C144
707,44,management,single,university.degree,unknown,yes,yes,3,S4,C144
708,31,management,married,high.school,no,no,no,2,S16,C21
709,40,entrepreneur,married,basic.9y,no,no,no,2,S16,C21
710,36,services,single,unknown,no,yes,no,2,S16,C21
711,44,blue-collar,single,high.school,no,no,no,2,S16,C21
712,38,blue-collar,divorced,unknown,no,yes,no,3,S3,C145
713,33,blue-collar,married,basic.9y,no,unknown,unknown,2,S16,C146
714,39,blue-collar,divorced,basic.6y,unknown,yes,yes,2,S16,C146
715,47,services,divorced,high.school,no,no,no,2,S16,C146
716,35,entrepreneur,single,professional.course,no,no,no,4,S5,C5
717,42,admin.,divorced,university.degree,no,no,no,2,S14,C19
718,36,admin.,married,high.school,no,no,no,2,S25,C47
719,35,technician,married,basic.6y,no,no,no,4,S8,C12
720,36,services,single,unknown,no,yes,no,4,S8,C12
721,56,entrepreneur,married,university.degree,unknown,yes,no,4,S2,C2
722,26,admin.,single,high.school,no,no,no,1,S13,C67
723,31,admin.,single,university.degree,no,yes,yes,1,S13,C67
724,57,self-employed,single,high.school,unknown,no,no,2,S10,C11
725,39,services,married,high.school,no,no,no,3,S3,C147
726,43,blue-collar,married,high.school,no,yes,no,1,S6,C90
727,50,admin.,married,university.degree,no,no,no,1,S6,C90
728,52,blue-collar,single,high.school,unknown,unknown,unknown,2,S16,C148
729,39,blue-collar,divorced,basic.9y,no,no,no,2,S16,C148
730,44,technician,single,unknown,unknown,yes,no,2,S16,C148
731,36,housemaid,married,basic.4y,no,yes,no,2,S16,C148
732,54,management,married,high.school,unknown,yes,no,2,S16,C148
733,27,admin.,single,basic.9y,no,yes,no,4,S5,C5
734,31,admin.,single,university.degree,no,no,no,Na,S5,C5
735,31,admin.,married,university.degree,unknown,no,no,4,S5,C5
736,28,blue-collar,married,basic.6y,no,no,no,4,S5,C5
737,31,management,single,university.degree,no,yes,no,4,S5,C5
738,30,management,divorced,high.school,no,no,yes,4,S5,C5
739,52,technician,married,professional.course,no,yes,no,4,S2,C9
740,37,technician,divorced,professional.course,no,no,no,1,S11,C15
741,30,services,married,university.degree,no,yes,no,1,S11,C15
742,45,blue-collar,married,basic.9y,unknown,yes,yes,1,S11,C15
743,54,technician,married,university.degree,no,yes,no,1,S6,C62
744,49,entrepreneur,married,basic.9y,no,yes,no,1,S6,C62
745,28,student,single,basic.9y,unknown,yes,yes,1,S6,C62
746,53,technician,married,high.school,no,yes,no,1,S6,C62
747,45,blue-collar,married,basic.9y,unknown,yes,no,4,S2,C71
748,45,blue-collar,married,basic.9y,unknown,no,no,4,S2,C71
749,51,admin.,married,high.school,unknown,yes,no,1,S11,C149
750,41,blue-collar,married,basic.9y,unknown,yes,no,1,S13,C150
751,43,technician,married,professional.course,no,yes,no,1,S13,C150
752,31,admin.,single,university.degree,no,yes,no,1,S13,C150
753,39,admin.,single,unknown,no,yes,no,1,S13,C150
754,38,technician,married,professional.course,no,no,no,4,S2,C9
755,50,entrepreneur,married,basic.9y,no,yes,yes,4,S2,C2
756,53,admin.,single,university.degree,unknown,yes,no,3,S3,C109
757,44,admin.,divorced,high.school,unknown,yes,no,1,S12,C151
758,53,blue-collar,married,basic.9y,unknown,yes,yes,1,S12,C151
759,24,services,single,high.school,no,no,no,2,S16,C21
760,34,admin.,single,high.school,no,yes,no,1,S7,C125
761,40,technician,married,professional.course,no,yes,no,4,S2,C2
762,57,management,divorced,university.degree,no,yes,no,3,S33,C119
763,43,blue-collar,married,basic.4y,unknown,yes,no,2,S25,C39
764,31,blue-collar,married,basic.6y,unknown,no,no,3,S29,C152
